generation_time,C.NTP.offset,Difference
1407242042621.0,105.0,-2583.0
1407242042638.0,50413.0,-2587.0
1407242042654.0,1378.0,-2592.0
1407242042712.0,1124.0,-2555.0
1407242042716.0,-70798.0,-2571.0
1407242042732.0,-23434.0,-2576.0
1407242042755.0,-65610.0,-2574.0
1407242042776.0,-890.0,-2573.0
1407242042799.0,714.0,-2571.0
1407242042803.0,6683.0,-2588.0
1407242042821.0,50413.0,-2591.0
1407242042838.0,105.0,-2594.0
1407242042846.0,1378.0,-2607.0
1407242042891.0,-23434.0,-2583.0
1407242042912.0,-70798.0,-2582.0
1407242042916.0,1124.0,-2599.0
1407242042935.0,-890.0,-2601.0
1407242042962.0,-65610.0,-2595.0
1407242043006.0,714.0,-2571.0
1407242043024.0,6683.0,-2574.0
1407242043035.0,1378.0,-2584.0
1407242043065.0,105.0,-2574.0
1407242043085.0,50413.0,-2575.0
1407242043095.0,-23434.0,-2586.0
1407242043111.0,-70798.0,-2591.0
1407242043122.0,1124.0,-2600.0
1407242043132.0,-890.0,-2611.0
1407242043189.0,-65610.0,-2575.0
1407242043202.0,714.0,-2582.0
1407242043209.0,1378.0,-2596.0
1407242043243.0,6683.0,-2583.0
1407242043263.0,105.0,-2584.0
1407242043269.0,50413.0,-2598.0
1407242043312.0,-23434.0,-2576.0
1407242043313.0,1124.0,-2596.0
1407242043325.0,-70798.0,-2604.0
1407242043360.0,-890.0,-2590.0
1407242043366.0,714.0,-2605.0
1407242043396.0,-65610.0,-2596.0
1407242043409.0,6683.0,-2603.0
1407242043452.0,50413.0,-2581.0
1407242043459.0,105.0,-2595.0
1407242043470.0,-23434.0,-2604.0
1407242043510.0,1378.0,-2585.0
1407242043511.0,1124.0,-2605.0
1407242043512.0,-70798.0,-2625.0
1407242043528.0,-890.0,-2629.0
1407242043564.0,-65610.0,-2614.0
1407242043599.0,714.0,-2600.0
1407242043600.0,6683.0,-2619.0
1407242043649.0,50413.0,-2591.0
1407242043653.0,1378.0,-2608.0
1407242043657.0,105.0,-2625.0
1407242043711.0,-23434.0,-2591.0
1407242043714.0,1124.0,-2609.0
1407242043723.0,-70798.0,-2621.0
1407242043730.0,-890.0,-2634.0
1407242043792.0,-65610.0,-2593.0
1407242043800.0,714.0,-2606.0
1407242043802.0,6683.0,-2625.0
1407242043827.0,105.0,-2620.0
1407242043835.0,50413.0,-2633.0
1407242043854.0,1378.0,-2635.0
1407242043888.0,-23434.0,-2621.0
1407242043913.0,1124.0,-2617.0
1407242043914.0,-70798.0,-2637.0
1407242043933.0,-890.0,-2639.0
1407242043956.0,-65610.0,-2636.0
1407242044004.0,1378.0,-2609.0
1407242044006.0,714.0,-2628.0
1407242044036.0,6683.0,-2618.0
1407242044066.0,50413.0,-2609.0
1407242044069.0,105.0,-2627.0
1407242044112.0,-23434.0,-2604.0
1407242044114.0,-70798.0,-2623.0
1407242044120.0,1124.0,-2638.0
1407242044163.0,-890.0,-2616.0
1407242044189.0,-65610.0,-2610.0
1407242044199.0,714.0,-2621.0
1407242044207.0,50413.0,-2634.0
1407242044222.0,6683.0,-2639.0
1407242044264.0,-23434.0,-2618.0
1407242044267.0,105.0,-2636.0
1407242044309.0,1378.0,-2615.0
1407242044314.0,-70798.0,-2630.0
1407242044323.0,1124.0,-2642.0
1407242044330.0,-890.0,-2656.0
1407242044388.0,-65610.0,-2618.0
1407242044394.0,105.0,-2633.0
1407242044401.0,714.0,-2647.0
1407242044444.0,6683.0,-2625.0
1407242044452.0,1378.0,-2637.0
1407242044465.0,50413.0,-2645.0
1407242044513.0,-23434.0,-2618.0
1407242044514.0,1124.0,-2637.0
1407242044526.0,-70798.0,-2646.0
1407242044560.0,714.0,-2633.0
1407242044597.0,105.0,-2617.0
1407242044618.0,-65610.0,-2616.0
1407242044630.0,6683.0,-2625.0
1407242044642.0,-890.0,-2634.0
1407242044677.0,1378.0,-2619.0
1407242044690.0,50413.0,-2627.0
1407242044713.0,-23434.0,-2625.0
1407242044729.0,1124.0,-2630.0
1407242044732.0,-70798.0,-2647.0
1407242044763.0,714.0,-2637.0
1407242044800.0,-65610.0,-2621.0
1407242044838.0,-890.0,-2603.0
1407242044848.0,1378.0,-2614.0
1407242044868.0,6683.0,-2615.0
1407242044909.0,105.0,-2595.0
1407242044911.0,50413.0,-2613.0
1407242044932.0,-23434.0,-2613.0
1407242044968.0,-70798.0,-2598.0
1407242044988.0,1124.0,-2598.0
1407242044997.0,-65610.0,-2610.0
1407242045003.0,105.0,-2625.0
1407242045020.0,-890.0,-2629.0
1407242045042.0,714.0,-2627.0
1407242045061.0,50413.0,-2629.0
1407242045112.0,1378.0,-2599.0
1407242045114.0,-23434.0,-2617.0
1407242045131.0,-70798.0,-2621.0
1407242045134.0,-65610.0,-2639.0
1407242045163.0,1124.0,-2631.0
1407242045206.0,50413.0,-2608.0
1407242045209.0,-890.0,-2626.0
1407242045222.0,714.0,-2634.0
1407242045253.0,1378.0,-2623.0
1407242045262.0,6683.0,-2635.0
1407242045312.0,105.0,-2606.0
1407242045313.0,6683.0,-2626.0
1407242045316.0,-23434.0,-2643.0
1407242045322.0,1124.0,-2658.0
1407242045361.0,-70798.0,-2640.0
1407242045408.0,105.0,-2613.0
1407242045412.0,-890.0,-2630.0
1407242045424.0,-65610.0,-2639.0
1407242045441.0,714.0,-2643.0
1407242045460.0,6683.0,-2644.0
1407242045487.0,50413.0,-2638.0
1407242045512.0,1378.0,-2634.0
1407242045516.0,-23434.0,-2650.0
1407242045525.0,-65610.0,-2662.0
1407242045585.0,-70798.0,-2623.0
1407242045596.0,1124.0,-2632.0
1407242045599.0,-890.0,-2650.0
1407242045634.0,714.0,-2636.0
1407242045666.0,1378.0,-2625.0
1407242045673.0,6683.0,-2638.0
1407242045715.0,50413.0,-2617.0
1407242045716.0,105.0,-2637.0
1407242045727.0,-65610.0,-2646.0
1407242045761.0,-23434.0,-2633.0
1407242045777.0,1124.0,-2638.0
1407242045798.0,-70798.0,-2638.0
1407242045800.0,-890.0,-2656.0
1407242045839.0,714.0,-2638.0
1407242045851.0,6683.0,-2647.0
1407242045861.0,50413.0,-2657.0
1407242045896.0,105.0,-2643.0
1407242045916.0,1378.0,-2644.0
1407242045930.0,-65610.0,-2651.0
1407242045950.0,1124.0,-2651.0
1407242045970.0,-23434.0,-2652.0
1407242045997.0,-70798.0,-2646.0
1407242046001.0,-890.0,-2662.0
1407242046038.0,714.0,-2646.0
1407242046042.0,6683.0,-2663.0
1407242046068.0,1378.0,-2658.0
1407242046091.0,105.0,-2655.0
1407242046112.0,50413.0,-2655.0
1407242046116.0,-23434.0,-2672.0
1407242046133.0,1124.0,-2675.0
1407242046186.0,-70798.0,-2643.0
1407242046204.0,-65610.0,-2646.0
1407242046209.0,-890.0,-2662.0
1407242046220.0,714.0,-2671.0
1407242046239.0,6683.0,-2673.0
1407242046241.0,105.0,-2692.0
1407242046287.0,1378.0,-2666.0
1407242046312.0,50413.0,-2662.0
1407242046320.0,-23434.0,-2675.0
1407242046332.0,-70798.0,-2684.0
1407242046360.0,1124.0,-2676.0
1407242046401.0,-890.0,-2656.0
1407242046407.0,-65610.0,-2671.0
1407242046436.0,714.0,-2662.0
1407242046464.0,6683.0,-2655.0
1407242046466.0,50413.0,-2674.0
1407242046512.0,105.0,-2649.0
1407242046517.0,-23434.0,-2664.0
1407242046523.0,1378.0,-2679.0
1407242046559.0,1124.0,-2664.0
1407242046562.0,-70798.0,-2681.0
1407242046594.0,-890.0,-2670.0
1407242046603.0,714.0,-2682.0
1407242046625.0,-65610.0,-2681.0
1407242046663.0,6683.0,-2663.0
1407242046709.0,50413.0,-2638.0
1407242046711.0,105.0,-2657.0
1407242046714.0,-23434.0,-2674.0
1407242046726.0,1124.0,-2683.0
1407242046740.0,1378.0,-2690.0
1407242046789.0,-70798.0,-2662.0
1407242046797.0,-890.0,-2674.0
1407242046828.0,-65610.0,-2664.0
1407242046836.0,1378.0,-2677.0
1407242046838.0,714.0,-2695.0
1407242046862.0,6683.0,-2692.0
1407242046890.0,50413.0,-2685.0
1407242046912.0,105.0,-2684.0
1407242046914.0,-23434.0,-2702.0
1407242046929.0,1124.0,-2708.0
1407242046958.0,-70798.0,-2700.0
1407242046998.0,-890.0,-2680.0
1407242047000.0,714.0,-2699.0
1407242047025.0,-65610.0,-2695.0
1407242047038.0,1378.0,-2703.0
1407242047044.0,6683.0,-2717.0
1407242047090.0,50413.0,-2692.0
1407242047111.0,-23434.0,-2692.0
1407242047114.0,105.0,-2709.0
1407242047131.0,-23434.0,-2713.0
1407242047167.0,-70798.0,-2698.0
1407242047199.0,1124.0,-2686.0
1407242047202.0,-890.0,-2704.0
1407242047231.0,714.0,-2696.0
1407242047238.0,-65610.0,-2710.0
1407242047268.0,6683.0,-2700.0
1407242047312.0,50413.0,-2677.0
1407242047334.0,105.0,-2676.0
1407242047389.0,-23434.0,-2641.0
1407242047394.0,-70798.0,-2657.0
1407242047397.0,1378.0,-2675.0
1407242047405.0,1124.0,-2688.0
1407242047425.0,-890.0,-2688.0
1407242047460.0,714.0,-2674.0
1407242047467.0,-65610.0,-2688.0
1407242047515.0,-65610.0,-2660.0
1407242047516.0,50413.0,-2680.0
1407242047521.0,6683.0,-2696.0
1407242047553.0,105.0,-2685.0
1407242047559.0,1378.0,-2699.0
1407242047598.0,-70798.0,-2681.0
1407242047608.0,1124.0,-2692.0
1407242047620.0,714.0,-2700.0
1407242047637.0,-890.0,-2704.0
1407242047664.0,6683.0,-2698.0
1407242047691.0,105.0,-2692.0
1407242047716.0,-23434.0,-2687.0
1407242047718.0,1378.0,-2706.0
1407242047724.0,50413.0,-2721.0
1407242047769.0,-70798.0,-2696.0
1407242047795.0,1124.0,-2691.0
1407242047800.0,714.0,-2707.0
1407242047837.0,-890.0,-2691.0
1407242047866.0,-65610.0,-2682.0
1407242047890.0,1378.0,-2679.0
1407242047911.0,6683.0,-2679.0
1407242047927.0,105.0,-2683.0
1407242047931.0,50413.0,-2700.0
1407242047988.0,-23434.0,-2664.0
1407242047997.0,1124.0,-2676.0
1407242047998.0,-70798.0,-2695.0
1407242048038.0,-890.0,-2676.0
1407242048065.0,714.0,-2670.0
1407242048067.0,-65610.0,-2688.0
1407242048103.0,6683.0,-2673.0
1407242048111.0,50413.0,-2686.0
1407242048130.0,105.0,-2688.0
1407242048162.0,-23434.0,-2676.0
1407242048175.0,1378.0,-2684.0
1407242048199.0,1124.0,-2681.0
1407242048201.0,-890.0,-2699.0
1407242048229.0,-70798.0,-2692.0
1407242048241.0,-65610.0,-2701.0
1407242048269.0,714.0,-2694.0
1407242048312.0,6683.0,-2671.0
1407242048317.0,105.0,-2687.0
1407242048318.0,50413.0,-2707.0
1407242048333.0,1378.0,-2712.0
1407242048368.0,-23434.0,-2698.0
1407242048404.0,-70798.0,-2683.0
1407242048442.0,1124.0,-2666.0
1407242048444.0,-890.0,-2684.0
1407242048447.0,-65610.0,-2702.0
1407242048511.0,714.0,-2659.0
1407242048514.0,6683.0,-2676.0
1407242048517.0,1378.0,-2694.0
1407242048520.0,50413.0,-2712.0
1407242048599.0,105.0,-2654.0
1407242048606.0,-70798.0,-2667.0
1407242048622.0,-23434.0,-2672.0
1407242048637.0,-65610.0,-2678.0
1407242048655.0,1124.0,-2680.0
1407242048687.0,714.0,-2669.0
1407242048688.0,-890.0,-2689.0
1407242048711.0,1378.0,-2687.0
1407242048716.0,6683.0,-2702.0
1407242048723.0,105.0,-2716.0
1407242048755.0,50413.0,-2705.0
1407242048804.0,-23434.0,-2676.0
1407242048809.0,-70798.0,-2692.0
1407242048848.0,-890.0,-2674.0
1407242048853.0,1124.0,-2689.0
1407242048868.0,-65610.0,-2695.0
1407242048911.0,714.0,-2673.0
1407242048916.0,6683.0,-2689.0
1407242048925.0,105.0,-2700.0
1407242048957.0,50413.0,-2689.0
1407242048964.0,-23434.0,-2703.0
1407242048996.0,-70798.0,-2691.0
1407242048997.0,1378.0,-2711.0
1407242049031.0,1124.0,-2698.0
1407242049064.0,-890.0,-2686.0
1407242049071.0,-65610.0,-2699.0
1407242049107.0,714.0,-2684.0
1407242049114.0,6683.0,-2698.0
1407242049128.0,1378.0,-2704.0
1407242049139.0,50413.0,-2714.0
1407242049198.0,105.0,-2676.0
1407242049199.0,-23434.0,-2696.0
1407242049235.0,1124.0,-2680.0
1407242049239.0,-70798.0,-2697.0
1407242049312.0,714.0,-2645.0
1407242049316.0,-65610.0,-2661.0
1407242049317.0,-890.0,-2681.0
1407242049331.0,105.0,-2688.0
1407242049369.0,6683.0,-2671.0
1407242049402.0,50413.0,-2658.0
1407242049408.0,-23434.0,-2673.0
1407242049421.0,1378.0,-2681.0
1407242049442.0,-70798.0,-2680.0
1407242049470.0,1124.0,-2673.0
1407242049483.0,-890.0,-2681.0
1407242049512.0,-65610.0,-2673.0
1407242049532.0,714.0,-2673.0
1407242049534.0,1378.0,-2692.0
1407242049562.0,6683.0,-2685.0
1407242049599.0,105.0,-2668.0
1407242049605.0,50413.0,-2683.0
1407242049623.0,-23434.0,-2686.0
1407242049651.0,-70798.0,-2679.0
1407242049685.0,1124.0,-2665.0
1407242049711.0,-65610.0,-2660.0
1407242049713.0,-890.0,-2679.0
1407242049721.0,714.0,-2691.0
1407242049785.0,6683.0,-2648.0
1407242049798.0,50413.0,-2656.0
1407242049800.0,105.0,-2675.0
1407242049808.0,1378.0,-2687.0
1407242049825.0,-23434.0,-2691.0
1407242049867.0,-70798.0,-2670.0
1407242049868.0,1124.0,-2689.0
1407242049911.0,-890.0,-2667.0
1407242049912.0,-65610.0,-2687.0
1407242049923.0,714.0,-2697.0
1407242049924.0,50413.0,-2716.0
1407242049967.0,6683.0,-2694.0
1407242049995.0,105.0,-2687.0
1407242050020.0,1378.0,-2682.0
1407242050029.0,-23434.0,-2694.0
1407242050040.0,-70798.0,-2704.0
1407242050067.0,1124.0,-2698.0
1407242050111.0,-890.0,-2674.0
1407242050114.0,-65610.0,-2692.0
1407242050120.0,714.0,-2707.0
1407242050127.0,1378.0,-2720.0
1407242050167.0,6683.0,-2701.0
1407242050198.0,50413.0,-2691.0
1407242050203.0,105.0,-2707.0
1407242050235.0,-23434.0,-2695.0
1407242050262.0,-70798.0,-2689.0
1407242050263.0,1124.0,-2709.0
1407242050292.0,-890.0,-2700.0
1407242050311.0,-65610.0,-2702.0
1407242050316.0,1378.0,-2718.0
1407242050329.0,714.0,-2726.0
1407242050398.0,105.0,-2677.0
1407242050400.0,6683.0,-2696.0
1407242050408.0,50413.0,-2709.0
1407242050445.0,1124.0,-2692.0
1407242050447.0,-23434.0,-2711.0
1407242050469.0,-70798.0,-2710.0
1407242050511.0,-890.0,-2688.0
1407242050515.0,-65610.0,-2705.0
1407242050532.0,714.0,-2709.0
1407242050560.0,6683.0,-2702.0
1407242050580.0,50413.0,-2702.0
1407242050603.0,105.0,-2700.0
1407242050608.0,-23434.0,-2716.0
1407242050638.0,1124.0,-2706.0
1407242050639.0,-70798.0,-2726.0
1407242050654.0,1378.0,-2732.0
1407242050711.0,-65610.0,-2696.0
1407242050716.0,714.0,-2711.0
1407242050723.0,-890.0,-2725.0
1407242050735.0,6683.0,-2734.0
1407242050763.0,50413.0,-2726.0
1407242050804.0,105.0,-2706.0
1407242050806.0,-23434.0,-2725.0
1407242050836.0,1378.0,-2716.0
1407242050853.0,-70798.0,-2719.0
1407242050885.0,1124.0,-2708.0
1407242050911.0,-65610.0,-2703.0
1407242050916.0,1378.0,-2718.0
1407242050920.0,-890.0,-2735.0
1407242050922.0,714.0,-2754.0
1407242050985.0,6683.0,-2712.0
1407242050997.0,105.0,-2720.0
1407242051009.0,50413.0,-2729.0
1407242051060.0,-23434.0,-2699.0
1407242051062.0,1124.0,-2717.0
1407242051063.0,-890.0,-2737.0
1407242051085.0,-70798.0,-2736.0
1407242051112.0,714.0,-2730.0
1407242051125.0,-65610.0,-2737.0
1407242051133.0,1378.0,-2750.0
1407242051170.0,6683.0,-2734.0
1407242051196.0,105.0,-2728.0
1407242051199.0,50413.0,-2746.0
1407242051253.0,1124.0,-2713.0
1407242051254.0,-70798.0,-2733.0
1407242051261.0,-23434.0,-2746.0
1407242051313.0,-890.0,-2715.0
1407242051314.0,-65610.0,-2735.0
1407242051328.0,714.0,-2741.0
1407242051367.0,6683.0,-2723.0
1407242051399.0,50413.0,-2712.0
1407242051401.0,105.0,-2731.0
1407242051408.0,-23434.0,-2744.0
1407242051424.0,1378.0,-2749.0
1407242051438.0,1124.0,-2756.0
1407242051447.0,-70798.0,-2767.0
1407242051511.0,-65610.0,-2724.0
1407242051514.0,-890.0,-2742.0
1407242051516.0,714.0,-2761.0
1407242051531.0,1378.0,-2766.0
1407242051586.0,6683.0,-2732.0
1407242051602.0,50413.0,-2737.0
1407242051607.0,105.0,-2752.0
1407242051624.0,1124.0,-2756.0
1407242051639.0,-23434.0,-2762.0
1407242051652.0,-70798.0,-2770.0
1407242051709.0,714.0,-2733.0
1407242051716.0,-890.0,-2747.0
1407242051721.0,-65610.0,-2763.0
1407242051733.0,6683.0,-2771.0
1407242051759.0,50413.0,-2766.0
1407242051793.0,1378.0,-2753.0
1407242051804.0,105.0,-2763.0
1407242051835.0,-23434.0,-2752.0
1407242051866.0,-70798.0,-2742.0
1407242051887.0,1124.0,-2742.0
1407242051900.0,-65610.0,-2749.0
1407242051911.0,714.0,-2759.0
1407242051914.0,-890.0,-2777.0
1407242051921.0,1378.0,-2791.0
1407242051958.0,50413.0,-2774.0
1407242051997.0,6683.0,-2756.0
1407242052007.0,105.0,-2767.0
1407242052036.0,-23434.0,-2758.0
1407242052054.0,1124.0,-2761.0
1407242052067.0,-70798.0,-2769.0
1407242052112.0,-65610.0,-2744.0
1407242052115.0,714.0,-2762.0
1407242052123.0,-890.0,-2775.0
1407242052184.0,50413.0,-2735.0
1407242052185.0,6683.0,-2754.0
1407242052194.0,105.0,-2766.0
1407242052203.0,-23434.0,-2778.0
1407242052227.0,1378.0,-2774.0
1407242052237.0,-70798.0,-2785.0
1407242052254.0,1124.0,-2789.0
1407242052313.0,-65610.0,-2751.0
1407242052314.0,-890.0,-2770.0
1407242052326.0,714.0,-2779.0
1407242052349.0,6683.0,-2777.0
1407242052363.0,50413.0,-2783.0
1407242052397.0,105.0,-2770.0
1407242052420.0,1378.0,-2768.0
1407242052466.0,-23434.0,-2743.0
1407242052472.0,-70798.0,-2757.0
1407242052490.0,-890.0,-2760.0
1407242052512.0,1124.0,-2759.0
1407242052514.0,714.0,-2777.0
1407242052529.0,-65610.0,-2783.0
1407242052559.0,1378.0,-2774.0
1407242052598.0,50413.0,-2756.0
1407242052600.0,6683.0,-2774.0
1407242052631.0,-23434.0,-2764.0
1407242052642.0,105.0,-2774.0
1407242052660.0,-70798.0,-2776.0
1407242052688.0,714.0,-2769.0
1407242052711.0,-890.0,-2767.0
1407242052732.0,1124.0,-2767.0
1407242052782.0,-65610.0,-2737.0
1407242052800.0,1378.0,-2740.0
1407242052803.0,6683.0,-2758.0
1407242052842.0,105.0,-2739.0
1407242052849.0,50413.0,-2753.0
1407242052871.0,-23434.0,-2752.0
1407242052912.0,-70798.0,-2732.0
1407242052913.0,-890.0,-2751.0
1407242052935.0,-65610.0,-2750.0
1407242052959.0,1124.0,-2747.0
1407242052973.0,714.0,-2753.0
1407242053006.0,6683.0,-2741.0
1407242053021.0,50413.0,-2747.0
1407242053037.0,1378.0,-2752.0
1407242053045.0,105.0,-2764.0
1407242053078.0,-23434.0,-2752.0
1407242053112.0,-70798.0,-2739.0
1407242053116.0,-65610.0,-2755.0
1407242053122.0,-890.0,-2770.0
1407242053151.0,714.0,-2762.0
1407242053167.0,1124.0,-2767.0
1407242053205.0,6683.0,-2749.0
1407242053208.0,50413.0,-2767.0
1407242053250.0,1378.0,-2746.0
1407242053252.0,105.0,-2764.0
1407242053256.0,-23434.0,-2781.0
1407242053290.0,-70798.0,-2768.0
1407242053312.0,-890.0,-2767.0
1407242053314.0,-65610.0,-2785.0
1407242053325.0,714.0,-2795.0
1407242053387.0,1124.0,-2754.0
1407242053396.0,6683.0,-2765.0
1407242053397.0,1378.0,-2785.0
1407242053454.0,50413.0,-2749.0
1407242053460.0,105.0,-2764.0
1407242053463.0,-23434.0,-2781.0
1407242053488.0,-70798.0,-2777.0
1407242053512.0,-890.0,-2774.0
1407242053514.0,714.0,-2792.0
1407242053527.0,-65610.0,-2800.0
1407242053561.0,1378.0,-2787.0
1407242053598.0,1124.0,-2770.0
1407242053654.0,50413.0,-2735.0
1407242053665.0,-70798.0,-2745.0
1407242053666.0,6683.0,-2765.0
1407242053712.0,-23434.0,-2739.0
1407242053730.0,1124.0,-2742.0
1407242053763.0,105.0,-2730.0
1407242053788.0,-890.0,-2725.0
1407242053801.0,-65610.0,-2733.0
1407242053804.0,6683.0,-2751.0
1407242053823.0,714.0,-2753.0
1407242053836.0,-23434.0,-2760.0
1407242053841.0,50413.0,-2776.0
1407242053916.0,1378.0,-2722.0
1407242053917.0,-70798.0,-2741.0
1407242053933.0,1124.0,-2746.0
1407242053962.0,105.0,-2738.0
1407242053987.0,-890.0,-2734.0
1407242053997.0,714.0,-2744.0
1407242054004.0,-65610.0,-2758.0
1407242054025.0,6683.0,-2758.0
1407242054051.0,50413.0,-2752.0
1407242054078.0,-23434.0,-2746.0
1407242054095.0,1378.0,-2750.0
1407242054111.0,-70798.0,-2755.0
1407242054116.0,105.0,-2770.0
1407242054120.0,1124.0,-2787.0
1407242054164.0,-890.0,-2764.0
1407242054203.0,-65610.0,-2745.0
1407242054207.0,714.0,-2762.0
1407242054223.0,1378.0,-2767.0
1407242054264.0,6683.0,-2747.0
1407242054265.0,50413.0,-2766.0
1407242054289.0,105.0,-2763.0
1407242054312.0,-65610.0,-2761.0
1407242054323.0,-23434.0,-2770.0
1407242054331.0,1124.0,-2783.0
1407242054364.0,-70798.0,-2771.0
1407242054394.0,-890.0,-2762.0
1407242054419.0,714.0,-2757.0
1407242054428.0,1378.0,-2769.0
1407242054441.0,105.0,-2777.0
1407242054461.0,6683.0,-2777.0
1407242054504.0,50413.0,-2755.0
1407242054514.0,-23434.0,-2766.0
1407242054526.0,-70798.0,-2775.0
1407242054590.0,1124.0,-2731.0
1407242054592.0,-890.0,-2750.0
1407242054597.0,-65610.0,-2766.0
1407242054598.0,714.0,-2785.0
1407242054623.0,105.0,-2781.0
1407242054627.0,6683.0,-2798.0
1407242054661.0,50413.0,-2785.0
1407242054711.0,1378.0,-2755.0
1407242054714.0,-23434.0,-2773.0
1407242054729.0,1124.0,-2779.0
1407242054733.0,-70798.0,-2795.0
1407242054761.0,-890.0,-2788.0
1407242054799.0,-65610.0,-2771.0
1407242054800.0,714.0,-2791.0
1407242054836.0,6683.0,-2775.0
1407242054852.0,50413.0,-2780.0
1407242054859.0,105.0,-2794.0
1407242054911.0,1378.0,-2762.0
1407242054914.0,1124.0,-2780.0
1407242054915.0,-23434.0,-2800.0
1407242054931.0,-70798.0,-2805.0
1407242054956.0,-890.0,-2800.0
1407242055002.0,714.0,-2775.0
1407242055006.0,-65610.0,-2792.0
1407242055039.0,1378.0,-2779.0
1407242055052.0,6683.0,-2787.0
1407242055053.0,50413.0,-2807.0
1407242055087.0,105.0,-2794.0
1407242055111.0,-23434.0,-2790.0
1407242055114.0,-70798.0,-2808.0
1407242055134.0,1124.0,-2809.0
1407242055190.0,-890.0,-2773.0
1407242055205.0,-65610.0,-2779.0
1407242055212.0,714.0,-2793.0
1407242055236.0,1378.0,-2789.0
1407242055240.0,50413.0,-2806.0
1407242055266.0,105.0,-2801.0
1407242055311.0,-23434.0,-2777.0
1407242055316.0,-70798.0,-2792.0
1407242055321.0,1124.0,-2808.0
1407242055358.0,-65610.0,-2792.0
1407242055401.0,-890.0,-2769.0
1407242055408.0,714.0,-2783.0
1407242055426.0,50413.0,-2786.0
1407242055458.0,105.0,-2775.0
1407242055462.0,-70798.0,-2791.0
1407242055465.0,-23434.0,-2809.0
1407242055511.0,1378.0,-2784.0
1407242055516.0,-890.0,-2799.0
1407242055524.0,1124.0,-2812.0
1407242055531.0,-65610.0,-2826.0
1407242055565.0,714.0,-2813.0
1407242055595.0,105.0,-2803.0
1407242055599.0,50413.0,-2820.0
1407242055642.0,6683.0,-2798.0
1407242055657.0,-23434.0,-2803.0
1407242055664.0,1378.0,-2817.0
1407242055687.0,-70798.0,-2815.0
1407242055711.0,1124.0,-2812.0
1407242055717.0,714.0,-2826.0
1407242055727.0,6683.0,-2837.0
1407242055789.0,-890.0,-2796.0
1407242055798.0,-65610.0,-2807.0
1407242055800.0,1378.0,-2826.0
1407242055840.0,6683.0,-2807.0
1407242055855.0,105.0,-2813.0
1407242055864.0,50413.0,-2824.0
1407242055911.0,-23434.0,-2798.0
1407242055930.0,1124.0,-2800.0
1407242055931.0,-70798.0,-2819.0
1407242055961.0,-890.0,-2810.0
1407242055964.0,-65610.0,-2828.0
1407242056001.0,714.0,-2812.0
1407242056006.0,1378.0,-2827.0
1407242056029.0,6683.0,-2825.0
1407242056038.0,6683.0,-2837.0
1407242056057.0,105.0,-2838.0
1407242056110.0,-70798.0,-2806.0
1407242056111.0,50413.0,-2826.0
1407242056133.0,-23434.0,-2825.0
1407242056140.0,1124.0,-2838.0
1407242056161.0,-890.0,-2838.0
1407242056204.0,-65610.0,-2816.0
1407242056207.0,714.0,-2833.0
1407242056235.0,50413.0,-2826.0
1407242056255.0,105.0,-2827.0
1407242056269.0,6683.0,-2834.0
1407242056295.0,-23434.0,-2828.0
1407242056305.0,1378.0,-2839.0
1407242056311.0,-70798.0,-2854.0
1407242056320.0,1124.0,-2865.0
1407242056395.0,-890.0,-2811.0
1407242056397.0,-65610.0,-2830.0
1407242056406.0,714.0,-2842.0
1407242056434.0,6683.0,-2834.0
1407242056464.0,1378.0,-2825.0
1407242056481.0,105.0,-2829.0
1407242056505.0,50413.0,-2825.0
1407242056511.0,-23434.0,-2840.0
1407242056514.0,-70798.0,-2858.0
1407242056523.0,1124.0,-2870.0
1407242056567.0,-65610.0,-2846.0
1407242056609.0,714.0,-2825.0
1407242056622.0,-890.0,-2833.0
1407242056623.0,6683.0,-2852.0
1407242056662.0,1378.0,-2834.0
1407242056669.0,50413.0,-2848.0
1407242056712.0,105.0,-2826.0
1407242056717.0,-70798.0,-2841.0
1407242056725.0,-23434.0,-2854.0
1407242056742.0,1124.0,-2858.0
1407242056759.0,714.0,-2861.0
1407242056796.0,-890.0,-2845.0
1407242056815.0,1378.0,-2847.0
1407242056823.0,-65610.0,-2859.0
1407242056842.0,50413.0,-2861.0
1407242056862.0,6683.0,-2862.0
1407242056908.0,105.0,-2837.0
1407242056911.0,-23434.0,-2854.0
1407242056918.0,1124.0,-2868.0
1407242056928.0,-70798.0,-2879.0
1407242056991.0,-890.0,-2836.0
1407242056997.0,714.0,-2851.0
1407242056999.0,-65610.0,-2870.0
1407242057036.0,6683.0,-2854.0
1407242057044.0,50413.0,-2866.0
1407242057050.0,105.0,-2881.0
1407242057112.0,-23434.0,-2840.0
1407242057124.0,1378.0,-2848.0
1407242057131.0,-70798.0,-2862.0
1407242057169.0,-890.0,-2845.0
1407242057202.0,1124.0,-2833.0
1407242057217.0,-65610.0,-2838.0
1407242057238.0,714.0,-2838.0
1407242057239.0,6683.0,-2858.0
1407242057258.0,50413.0,-2859.0
1407242057284.0,1378.0,-2854.0
1407242057311.0,-65610.0,-2848.0
1407242057316.0,105.0,-2864.0
1407242057334.0,-23434.0,-2866.0
1407242057362.0,-70798.0,-2859.0
1407242057399.0,-890.0,-2843.0
1407242057405.0,-65610.0,-2857.0
1407242057446.0,714.0,-2837.0
1407242057451.0,1124.0,-2853.0
1407242057463.0,6683.0,-2862.0
1407242057511.0,6683.0,-2834.0
